grant_id,status,reinstated,org_name,org_state,award_type,nsf_total_budget,nsf_obligated,remaining_budget_impact,in_cruz_list,flagged_word_count,flagged_words_found,has_flagged_words
2417387,❌ Terminated,False,Johns Hopkins University,MD,Standard Grant,249998,249998,161425.11,False,10,"['women', 'women', 'women', 'women', 'women', 'gender', 'gender', 'gender', 'gender', 'underrepresented']",True
2101039,❌ Terminated,False,Arizona State University,AZ,Continuing Grant,931058,931058,41152.130000000005,False,5,"['barriers', 'diverse', 'diverse', 'diversity', 'female']",True
2201103,❌ Terminated,False,American Society For Engineering Education,DC,Continuing Grant,178119,124241,156334.95,True,7,"['underrepresented', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate']",True
2333790,🔄 Possibly Reinstated,True,Purdue University,IN,Cooperative Agreement,1500000,1500000,965693.46,True,3,"['diversity', 'trauma', 'sustainable']",True
2316853,❌ Terminated,False,University of Tennessee Knoxville,TN,Continuing Grant,197978,197978,151306.45,True,8,"['diverse', 'diverse', 'diverse', 'diversity', 'diversity', 'minority', 'underrepresented', 'climate']",True
2415882,🔄 Possibly Reinstated,True,University of California-Irvine,CA,Standard Grant,1380596,1380596,1281117.96,False,2,"['diverse', 'diverse']",True
2338735,❌ Terminated,False,University of Nevada Las Vegas,NV,Continuing Grant,1331146,455036,1321426.14,False,2,"['equitable', 'equity']",True
2404540,❌ Terminated,False,"ISEECHANGE, Inc.",LA,Cooperative Agreement,1000000,1199999,500000.0,False,4,"['marginalized', 'underserved', 'climate', 'climate']",True
2435089,❌ Terminated,False,Arizona State University,AZ,Standard Grant,500000,500000,500000.0,False,6,"['diverse', 'equitable', 'equitable', 'equitable', 'equity', 'climate']",True
2047346,❌ Terminated,False,University of Denver,CO,Continuing Grant,489162,489162,98349.87,False,20,"['activists', 'activists', 'activists', 'activists', 'activists', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'inclusion', 'inclusive', 'inclusive', 'marginalized', 'minorities', 'social justice']",True
2313869,❌ Terminated,False,University of Colorado at Boulder,CO,Standard Grant,1999998,1999998,1464439.5699999998,False,12,"['diverse', 'equity', 'female', 'gender', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate']",True
2433253,❌ Terminated,False,Northwestern University,IL,Standard Grant,593719,407145,0.0,False,6,"['bias', 'bias', 'discrimination', 'discrimination', 'equitable', 'underrepresented']",True
2450295,❌ Terminated,False,Purdue University,IN,Standard Grant,350000,313182,0.0,False,15,"['diverse', 'diverse', 'diverse', 'diversity', 'women', 'women', 'minorities', 'minority', 'underserved', 'underserved', 'underserved', 'underserved', 'underserved', 'underrepresented', 'sustainable']",True
2426487,❌ Terminated,False,Rutgers University New Brunswick,NJ,Standard Grant,99470,99470,886.7299999999959,False,4,"['barriers', 'equitable', 'climate', 'sustainable']",True
2115637,❌ Terminated,False,University of Wisconsin-Milwaukee,WI,Continuing Grant,2818705,2917641,733479.6200000001,False,4,"['diverse', 'inclusive', 'climate', 'sustainable']",True
2403846,❌ Terminated,False,Bowdoin College,ME,Standard Grant,70343,70343,0.0,False,8,"['barriers', 'barriers', 'diverse', 'inclusion', 'inclusive', 'inclusive', 'marginalized', 'climate']",True
2115614,🔄 Possibly Reinstated,True,University of California-Berkeley,CA,Continuing Grant,1999250,1999250,544246.4108227498,False,4,"['activism', 'activism', 'activism', 'underrepresented']",True
2201700,❌ Terminated,False,"SageFox Consulting Group, LLC",MA,Continuing Grant,411214,411214,0.0,False,11,"['barriers', 'disabilities', 'diversify', 'equity', 'women', 'women', 'women', 'women', 'women', 'minority', 'underrepresented']",True
2115621,❌ Terminated,False,Education Development Center,MA,Continuing Grant,2996309,2996309,0.0,False,3,"['barriers', 'culturally responsive', 'culturally responsive']",True
2408912,🔄 Possibly Reinstated,True,University of California-Los Angeles,CA,Standard Grant,275000,275000,200091.40767824496,False,6,"['bias', 'bias', 'equitable', 'equity', 'social justice', 'social justice']",True
2403845,❌ Terminated,False,University of Wisconsin-Milwaukee,WI,Standard Grant,85587,85587,85587.0,False,8,"['barriers', 'barriers', 'diverse', 'inclusion', 'inclusive', 'inclusive', 'marginalized', 'climate']",True
2417884,🔄 Possibly Reinstated,True,University of Oregon Eugene,OR,Standard Grant,2000000,2000000,1975939.0,False,6,"['culturally responsive', 'diverse', 'equitable', 'equity', 'equity', 'marginalized']",True
2308600,❌ Terminated,False,Purdue University,IN,Continuing Grant,365419,336877,311676.62,True,2,"['biased', 'diverse']",True
2326588,❌ Terminated,False,University of Virginia Main Campus,VA,Continuing Grant,2296493,1283838,0.0,False,3,"['equity', 'equity', 'marginalized']",True
2348326,❌ Terminated,False,Swarthmore College,PA,Standard Grant,173053,173053,105903.27,False,5,"['diverse', 'underserved', 'underserved', 'underserved', 'underserved']",True
2215167,❌ Terminated,False,COSMIC PICTURE DISTRIBUTION LLC,NY,Continuing Grant,2999757,2999757,0.0,False,9,"['equity', 'equity', 'women', 'women', 'women', 'gender', 'gender', 'gender', 'gender']",True
2126575,🔄 Possibly Reinstated,True,University of California-Santa Barbara,CA,Standard Grant,332963,332963,153675.77,False,2,"['barriers', 'minority']",True
2436273,❌ Terminated,False,Franklin and Marshall College,PA,Standard Grant,199060,199060,197349.35,False,0,[],False
2149995,❌ Terminated,False,Carnegie-Mellon University,PA,Continuing Grant,1303770,774777,649956.25,True,17,"['barriers', 'culturally responsive', 'diverse', 'diversity', 'diversity', 'equitable', 'equity', 'equity', 'equity', 'equity', 'women', 'inclusion', 'inclusion', 'inclusive', 'inclusive', 'inclusive', 'underrepresented']",True
2110604,❌ Terminated,False,American Society For Cell Biology,MD,Continuing Grant,1534605,1534605,0.0,False,8,"['diversity', 'minorities', 'minority', 'minority', 'underrepresented', 'underrepresented', 'underrepresented', 'underrepresented']",True
2215695,🔄 Possibly Reinstated,True,University of California-Irvine,CA,Standard Grant,1548342,1548342,831609.77,False,3,"['culturally responsive', 'culturally responsive', 'marginalized']",True
2346905,❌ Terminated,False,University of South Alabama,AL,Cooperative Agreement,850000,850000,0.0,False,11,"['diverse', 'diverse', 'diversity', 'equitable', 'equity', 'women', 'inclusion', 'inclusive', 'inclusive', 'minorities', 'underrepresented']",True
2115730,❌ Terminated,False,"Young People's Project, Inc.",MA,Continuing Grant,2997873,2997873,0.0,False,1,['advocate'],True
2402390,❌ Terminated,False,Regents of the University of Michigan - Ann Arbor,MI,Standard Grant,998995,998995,998995.0,False,7,"['marginalized', 'social justice', 'social justice', 'underserved', 'climate', 'emissions', 'sustainable']",True
2347360,🔄 Possibly Reinstated,True,University of California-Santa Cruz,CA,Cooperative Agreement,999924,999924,736981.0222222223,False,6,"['diverse', 'diversify', 'diversifying', 'equitable', 'inclusive', 'underrepresented']",True
2122232,❌ Terminated,False,HEALTHPARTNERS Institute,MN,Continuing Grant,995110,995110,184955.98,False,2,"['diversity', 'gender']",True
2406787,❌ Terminated,False,Boise State University,ID,Continuing Grant,1155902,672626,0.0,False,11,"['equity', 'equity', 'inclusion', 'inclusion', 'inclusion', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'underserved', 'underrepresented']",True
2345739,❌ Terminated,False,University of Texas at El Paso,TX,Standard Grant,2992878,2992878,2909806.18,False,13,"['equitable', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'inclusive', 'sustainable', 'sustainable']",True
2225209,❌ Terminated,False,Regents of the University of Michigan - Ann Arbor,MI,Standard Grant,330423,330423,103277.75,True,9,"['barriers', 'bias', 'bias', 'equitable', 'ethnicity', 'gender', 'gender', 'gender', 'gender']",True
2331874,❌ Terminated,False,University of Georgia Research Foundation Inc,GA,Standard Grant,196799,196799,0.0,True,9,"['barriers', 'culturally responsive', 'equitable', 'equity', 'equity', 'equity', 'inclusive', 'inclusive', 'underrepresented']",True
2342438,❌ Terminated,False,University of Pennsylvania,PA,Standard Grant,499943,499943,319513.7,False,3,"['diverse', 'gender', 'marginalized']",True
2317832,🔄 Possibly Reinstated,True,University of California-Irvine,CA,Continuing Grant,2000000,1011031,1216438.3561643837,False,3,"['diverse', 'equitable', 'equity']",True
2414502,❌ Terminated,False,New York University,NY,Standard Grant,400000,400000,0.0,False,1,['underrepresented'],True
2435115,❌ Terminated,False,Northwestern University,IL,Standard Grant,364801,310201,146844.83,False,7,"['culturally responsive', 'diverse', 'diverse', 'diverse', 'diverse', 'excluded', 'inclusive']",True
2118482,❌ Terminated,False,University of Wisconsin-Madison,WI,Standard Grant,348917,388639,42033.22999999998,False,13,"['barriers', 'barriers', 'disabilities', 'disability', 'diverse', 'diverse', 'diversity', 'ethnicity', 'excluded', 'inclusive', 'marginalized', 'marginalized', 'climate']",True
2417006,❌ Terminated,False,Cornell University,NY,Standard Grant,400000,400000,340736.02,False,1,['equity'],True
2411774,❌ Terminated,False,Western Washington University,WA,Continuing Grant,554973,169035,0.0,False,19,"['barriers', 'barriers', 'barriers', 'diversity', 'diversity', 'diversifying', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'marginalized', 'marginalized', 'marginalized', 'marginalized', 'underrepresented', 'underrepresented', 'underrepresented']",True
2041294,❌ Terminated,False,MOLLOY UNIVERSITY,NY,Standard Grant,58364,58364,30618.53,False,7,"['diversity', 'diversity', 'diversity', 'minority', 'underrepresented', 'underrepresented', 'underrepresented']",True
2426971,❌ Terminated,False,New York University,NY,Standard Grant,240978,240978,0.0,False,15,"['diversity', 'diversity', 'equity', 'ethnicity', 'gender', 'inclusion', 'minority', 'minority', 'minority', 'minority', 'minority', 'minority', 'underrepresented', 'underrepresented', 'underrepresented']",True
2119630,❌ Terminated,False,University of Utah,UT,Standard Grant,266888,266888,39237.619999999995,False,5,"['bias', 'diverse', 'diverse', 'equitable', 'sustainable']",True
2126635,❌ Terminated,False,St. Catherine University,MN,Standard Grant,289083,289083,11268.880000000005,False,9,"['barriers', 'diverse', 'diversity', 'women', 'women', 'women', 'inclusive', 'minority', 'underrepresented']",True
2330910,❌ Terminated,False,Education Development Center,MA,Standard Grant,99873,99873,0.0,True,10,"['barriers', 'diverse', 'equity', 'excluded', 'marginalized', 'marginalized', 'marginalized', 'climate', 'climate', 'sustainable']",True
2317714,❌ Terminated,False,Occidental College,CA,Standard Grant,250200,250200,173313.47999999998,True,15,"['barriers', 'barriers', 'barriers', 'barriers', 'diversify', 'equity', 'equity', 'equity', 'gender', 'inclusion', 'inclusion', 'marginalized', 'marginalized', 'marginalized', 'underrepresented']",True
2348374,❌ Terminated,False,University of Texas at Dallas,TX,Standard Grant,468821,468821,368486.93,False,6,"['culturally responsive', 'diverse', 'diversity', 'underserved', 'underrepresented', 'underrepresented']",True
2411936,❌ Terminated,False,Arizona State University,AZ,Continuing Grant,692778,275745,0.0,False,21,"['bias', 'bias', 'black and latinx', 'black and latinx', 'black and latinx', 'black and latinx', 'black and latinx', 'culturally responsive', 'diversity', 'equitable', 'equitable', 'equitable', 'equitable', 'equity', 'equity', 'equity', 'equity', 'inclusion', 'inclusive', 'inclusive', 'underrepresented']",True
2209192,❌ Terminated,False,University of Colorado Boulder,CO,Fellowship Award,207000,207000,0.0,False,11,"['diverse', 'diversity', 'diversity', 'female', 'female', 'female', 'female', 'female', 'female', 'female', 'female']",True
2319810,❌ Terminated,False,Georgia Tech Research Corporation,GA,Continuing Grant,2033398,1144110,0.0,False,12,"['barriers', 'diversity', 'equity', 'equity', 'equity', 'equity', 'women', 'women', 'women', 'women', 'women', 'women']",True
2148889,❌ Terminated,False,Texas A&M University,TX,Standard Grant,399943,399943,91605.74,True,3,"['ethnicity', 'ethnicity', 'ethnicity']",True
2346166,❌ Terminated,False,University of Colorado at Boulder,CO,Continuing Grant,1500000,769303,1119745.55,False,10,"['barriers', 'disabilities', 'diverse', 'diversity', 'diversity', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive']",True
2333740,❌ Terminated,False,University of Virginia Main Campus,VA,Cooperative Agreement,1500000,1500000,933501.75,True,4,"['diversity', 'equitable', 'equity', 'underrepresented']",True
2101217,❌ Terminated,False,University of Rochester,NY,Continuing Grant,1492218,1492218,0.0,False,0,[],False
2403844,❌ Terminated,False,Carleton College,MN,Standard Grant,1265746,1265746,1124973.6,False,8,"['barriers', 'barriers', 'diverse', 'inclusion', 'inclusive', 'inclusive', 'marginalized', 'climate']",True
2200437,❌ Terminated,False,Child Trends Inc,MD,Continuing Grant,1149723,1749723,196766.06000000008,True,6,"['discrimination', 'diverse', 'diversity', 'equitable', 'equity', 'inclusive']",True
2201797,🔄 Possibly Reinstated,True,University of North Carolina at Chapel Hill,NC,Continuing Grant,68319,68319,4117.857534246577,True,19,"['diverse', 'female', 'female', 'female', 'female', 'female', 'women', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender']",True
2331066,❌ Terminated,False,"OHIO STATE UNIVERSITY, THE",OH,Standard Grant,662350,296209,420729.11,True,8,"['diversity', 'female', 'women', 'women', 'women', 'women', 'women', 'women']",True
2150262,❌ Terminated,False,University of Colorado at Boulder,CO,Continuing Grant,524512,524512,266900.89,True,14,"['diverse', 'diverse', 'diverse', 'diverse', 'diversity', 'women', 'inclusive', 'minorities', 'minority', 'underrepresented', 'underrepresented', 'underrepresented', 'climate', 'emissions']",True
2241805,🔄 Possibly Reinstated,True,University of California-Berkeley,CA,Standard Grant,1292298,1391279,635764.4256651017,True,3,"['diverse', 'equitable', 'marginalized']",True
2105701,❌ Terminated,False,University of Massachusetts Lowell,MA,Standard Grant,362835,362835,51895.830000000016,False,6,"['diverse', 'diverse', 'women', 'inclusive', 'minorities', 'underrepresented']",True
2432870,❌ Terminated,False,Columbia University,NY,Standard Grant,299738,299738,299738.0,False,2,"['climate', 'climate']",True
2322026,❌ Terminated,False,University of Southern California,CA,Standard Grant,999393,1073993,68138.06000000006,False,2,"['disability', 'diverse']",True
2237986,❌ Terminated,False,Texas State University - San Marcos,TX,Continuing Grant,859504,373409,570082.03,True,1,['diverse'],True
2348705,❌ Terminated,False,Hamilton College,NY,Continuing Grant,346149,80955,293318.94,False,3,"['activists', 'barriers', 'climate']",True
2215592,❌ Terminated,False,Science Museum of Minnesota,MN,Continuing Grant,1644124,1451724,578820.25,False,9,"['bipoc', 'bipoc', 'bipoc', 'bipoc', 'bipoc', 'bipoc', 'bipoc', 'culturally responsive', 'inclusive']",True
